Date,Open,High,Low,Close
2004-08-19,50.050049,52.082081,48.028027,50.220219
2004-08-20,50.555557,54.594593,50.300301,54.209208999999994
2004-08-23,55.430431000000006,56.796794999999996,54.579578000000005,54.754753
2004-08-24,55.675674,55.855854,51.836838,52.487488
2004-08-25,52.532531999999996,54.054054,51.991993,53.05305500000001
2004-08-26,52.527527,54.029030000000006,52.382381,54.009009999999996
2004-08-27,54.104103,54.364365,52.8979,53.128128000000004
2004-08-30,52.692692,52.797798,51.056057,51.056057
2004-08-31,51.201202,51.906906,51.13113,51.236237
2004-09-01,51.401402000000004,51.536537,49.884884,50.175175
2004-09-02,49.644646,51.236237,49.51952,50.805805
2004-09-03,50.525524,50.920921,49.709709000000004,50.055054
2004-09-07,50.555557,51.051052,49.854855,50.840839
2004-09-08,50.420421999999995,51.566565999999995,50.300301,51.201202
2004-09-09,51.316315,51.406406,50.550552,51.206207
2004-09-10,50.850849,53.33333199999999,50.700699,52.717716
2004-09-13,53.36837,54.259257999999996,53.283283,53.803802000000005
2004-09-14,53.778778,56.056056999999996,53.448448,55.8008
2004-09-15,55.335335,57.172173,55.15515500000001,56.056056999999996
2004-09-16,56.226227,57.957958,55.88088199999999,57.042042
2004-09-17,57.26726899999999,58.803802000000005,56.831832999999996,58.803802000000005
2004-09-20,58.533535,60.860863,58.443443,59.739738
2004-09-21,59.964966000000004,60.270270999999994,58.813812,58.978977
2004-09-22,58.758759,59.894893999999994,58.463463,59.249249
2004-09-23,59.47948100000001,61.376377000000005,58.568569,60.47047
2004-09-24,60.530529,62.112114,59.939941000000005,59.974976
2004-09-27,59.83984,60.5005,58.958957999999996,59.18919
2004-09-28,60.710712,63.763763,60.165165,63.493492
2004-09-29,63.413414,67.57757600000001,63.178177000000005,65.60560600000001
2004-09-30,65.015015,66.216217,64.56456800000001,64.864868
2004-10-01,65.465462,67.187187,64.514511,66.35635400000001
2004-10-04,67.692696,68.503502,67.08208499999999,67.597595
2004-10-05,67.3974,69.334335,66.186188,69.254257
2004-10-06,68.84384200000001,69.294296,68.068069,68.608612
2004-10-07,68.528526,70.01001,68.343346,69.49449200000001
2004-10-08,69.429428,69.909912,68.578575,68.933937
2004-10-11,68.568565,69.499496,66.991989,67.697701
2004-10-12,67.287285,68.873871,66.766769,68.76876800000001
2004-10-13,71.731735,71.846848,70.110107,70.520523
2004-10-14,70.575577,71.261261,69.34935,71.07106800000001
2004-10-15,72.537537,72.822823,71.04604300000001,72.12712900000001
2004-10-18,71.671669,74.674675,70.675674,74.654655
2004-10-19,75.325325,76.276276,73.748749,74.044044
2004-10-20,74.089088,74.569572,69.869873,70.315315
2004-10-21,72.27226999999999,75.140137,70.880882,74.764763
2004-10-22,85.355354,90.175179,82.122124,86.3013
2004-10-25,88.288292,97.312309,86.361359,93.79379300000001
2004-10-26,93.26326,96.41642,90.090088,90.99099
2004-10-27,91.451454,94.854858,90.975975,93.078079
2004-10-28,93.43343399999999,97.29229000000001,92.892891,96.74675
2004-10-29,99.54454799999999,100.075073,95.395393,95.415413
2004-11-01,96.871872,98.933937,95.730728,98.113113
2004-11-02,99.489487,99.724724,96.766769,97.53253199999999
2004-11-03,99.18918599999999,100.900902,95.470474,95.930931
2004-11-04,94.314316,95.295296,91.766769,92.442444
2004-11-05,91.081078,91.241241,84.35936,84.75975799999999
2004-11-08,85.550552,87.807808,84.78478199999999,86.361359
2004-11-09,87.13713800000001,87.687691,82.71772,84.434433
2004-11-10,85.42041800000001,86.34634399999999,83.248245,84.014015
2004-11-11,84.649651,91.966965,83.868866,91.601601
2004-11-12,92.70770999999999,94.99499499999999,88.788788,91.091087
2004-11-15,90.315315,94.254257,89.464462,92.527527
2004-11-16,88.838837,89.824821,85.500504,86.35635400000001
2004-11-17,84.594597,88.838837,84.584587,86.336334
2004-11-18,85.230232,87.29729499999999,82.94794499999999,83.853851
2004-11-19,84.634636,85.075073,83.343346,84.78478199999999
2004-11-22,82.317314,84.83483100000001,80.735733,82.63262900000001
2004-11-23,84.069069,85.500504,83.333336,83.84384200000001
2004-11-24,87.497498,88.69369499999999,86.341339,87.46746800000001
2004-11-26,87.98799100000001,90.105103,87.747749,89.78478199999999
2004-11-29,90.270271,91.56656600000001,88.84384200000001,90.615616
2004-11-30,90.445442,91.59159100000001,90.21521800000001,91.081078
2004-12-01,91.066063,91.341339,89.864868,90.070068
2004-12-02,90.04003900000001,90.845848,89.364365,89.789787
2004-12-03,90.065063,90.620621,88.888885,90.290291
2004-12-06,89.654655,90.440437,88.098099,88.233231
2004-12-07,88.088089,88.188187,85.360359,85.800804
2004-12-08,85.260262,86.926926,84.449448,85.075073
2004-12-09,85.210213,86.836838,84.319321,86.801804
2004-12-10,86.801804,87.527527,85.730728,85.910912
2004-12-13,86.171173,86.676674,84.80980699999999,85.31031
2004-12-14,85.585587,89.499496,84.884888,89.434433
2004-12-15,89.08408399999999,90.43543199999999,88.418419,89.97998
2004-12-16,88.56356,90.335335,88.06306500000001,88.323326
2004-12-17,88.468468,90.34034,88.363365,90.130127
2004-12-20,91.091087,94.324326,91.02602399999999,92.6026
2004-12-21,93.248245,94.034035,91.791794,91.966965
2004-12-22,92.042046,93.518517,91.59659599999999,93.24324
2004-12-23,93.81881700000001,94.39439399999999,93.093094,94.044044
2004-12-27,94.66967,96.74675,94.644646,96.051048
2004-12-28,96.151154,96.871872,95.600601,96.476479
2004-12-29,95.985985,96.85685699999999,95.985985,96.546547
2004-12-30,96.581581,99.21421099999999,96.021019,98.898895
2004-12-31,99.714714,100.04003900000001,96.376373,96.491493
