Date,Open,High,Low,Close
2015-03-23,88.22,88.64,87.65,87.92
2015-03-24,88.0,88.58,87.38,88.0
2015-03-25,87.81,88.2,85.47,85.88
2015-03-26,84.51,85.88,84.36,84.44
2015-03-27,84.47,85.74,84.0,85.29
2015-03-30,85.47,86.22,84.52,85.99
2015-03-31,85.69,86.06,84.67,84.68
2015-04-01,84.72,84.9,83.66,84.26
2015-04-02,84.41,86.11,84.12,85.97
2015-04-06,85.26,88.1,85.24,88.01
2015-04-07,87.6,88.25,87.11,87.28
2015-04-08,87.04,88.43,86.89,87.68
2015-04-09,89.5,93.42,89.4,92.62
2015-04-10,92.14,92.5,90.25,92.02
2015-04-13,91.72,92.74,91.3,91.71
2015-04-14,91.4,92.57,91.09,91.98
2015-04-15,92.0,92.66,91.25,91.54
2015-04-16,90.94,91.29,89.07,89.52
2015-04-17,88.46,89.59,85.86,86.96
2015-04-20,87.51,88.22,86.87,87.12
2015-04-21,87.28,88.25,86.91,87.09
2015-04-22,87.04,87.21,86.6,87.02
2015-04-23,86.89,87.27,86.24,86.69
2015-04-24,87.16,87.2,85.83,85.98
2015-04-27,86.69,86.69,85.63,86.12
2015-04-28,85.84,86.16,85.42,86.08
2015-04-29,85.34,85.84,84.24,84.57
2015-04-30,84.0,84.5,82.64,82.93
2015-05-01,82.53,83.7,82.53,83.46
2015-05-04,83.88,84.7,83.45,84.13
2015-05-05,84.01,84.27,82.87,83.14
2015-05-06,83.22,83.74,82.7,83.1
2015-05-07,83.09,85.23,82.8,84.23
2015-05-08,84.93,85.55,84.58,85.02
2015-05-11,85.13,85.46,84.2,84.25
2015-05-12,83.78,84.91,83.29,84.18
2015-05-13,84.24,84.99,83.69,84.07
2015-05-14,84.85,85.41,84.36,85.35
2015-05-15,85.77,86.56,85.5,86.47
2015-05-18,86.1,86.67,85.66,86.36
2015-05-19,86.07,86.38,85.53,85.84
2015-05-20,85.95,85.95,84.66,84.89
2015-05-21,84.75,87.18,84.51,87.14
2015-05-22,86.71,86.99,86.06,86.45
2015-05-26,86.56,86.71,84.85,85.55
2015-05-27,85.62,86.82,85.48,86.18
2015-05-28,86.34,86.74,85.53,86.05
2015-05-29,85.85,86.9,85.53,85.84
2015-06-01,86.17,86.34,84.7,85.98
2015-06-02,86.31,86.94,85.77,86.33
2015-06-03,86.37,87.11,85.67,85.82
2015-06-04,86.11,86.37,84.72,85.25
2015-06-05,85.04,85.61,83.81,83.89
2015-06-08,83.73,84.11,82.92,83.26
2015-06-09,83.6,84.62,83.3,84.17
2015-06-10,84.53,85.81,84.37,85.49
2015-06-11,85.67,86.2,85.5,85.79
2015-06-12,85.51,85.7,84.92,85.06
2015-06-15,84.68,84.95,83.89,84.42
2015-06-16,84.44,85.94,84.25,85.88
2015-06-17,85.99,86.06,85.15,85.62
2015-06-18,85.91,88.21,85.89,87.8
2015-06-19,87.82,89.38,87.64,88.52
2015-06-22,88.88,89.24,87.62,87.75
2015-06-23,87.94,87.96,86.83,87.09
2015-06-24,86.86,86.95,85.81,86.15
2015-06-25,86.12,86.97,85.95,86.36
2015-06-26,86.8,87.09,86.07,86.77
2015-06-29,86.01,86.16,84.26,84.28
2015-06-30,85.19,85.44,84.36,84.44
2015-07-01,85.08,85.86,84.85,85.77
2015-07-02,86.09,86.28,85.64,85.81
2015-07-06,84.93,85.85,84.73,85.39
2015-07-07,85.61,87.61,85.45,87.25
2015-07-08,86.71,86.99,85.41,85.91
2015-07-09,90.0,90.24,88.0,89.55
2015-07-10,91.76,93.79,91.3,93.11
2015-07-13,93.81,94.9,93.01,94.48
2015-07-14,94.76,94.8,94.03,94.33
2015-07-15,94.33,94.68,93.47,93.95
2015-07-16,94.95,96.22,94.39,96.09
2015-07-17,95.66,96.02,95.12,95.75
2015-07-20,95.23,95.91,94.68,95.65
2015-07-21,95.56,95.85,94.96,95.66
2015-07-22,96.73,97.02,96.09,96.64
2015-07-23,96.86,96.87,95.2,95.48
2015-07-24,95.61,95.93,94.88,95.11
2015-07-27,94.86,95.44,93.71,94.38
2015-07-28,94.76,96.51,94.4,96.22
2015-07-29,95.64,97.27,95.58,96.58
2015-07-30,96.3,97.03,96.11,96.54
2015-07-31,96.65,96.97,95.92,96.63
2015-08-03,96.12,96.3,95.06,95.91
2015-08-04,96.1,96.11,94.8,95.67
2015-08-05,97.03,97.3,96.29,96.68
2015-08-06,96.67,96.88,93.65,93.73
2015-08-07,94.71,94.71,92.05,93.28
2015-08-10,94.21,94.44,93.58,93.95
2015-08-11,93.38,94.1,92.41,92.95
2015-08-12,92.34,93.71,91.64,93.36
2015-08-13,93.44,93.66,92.33,92.54
2015-08-14,92.28,92.91,91.81,92.1
2015-08-17,91.69,92.74,91.34,92.7
2015-08-18,92.55,92.7,91.53,91.94
2015-08-19,91.25,92.27,90.79,91.41
2015-08-20,90.22,91.16,89.72,89.77
2015-08-21,88.63,88.95,85.52,85.61
2015-08-24,81.89,84.95,76.01,82.27
2015-08-25,84.02,86.99,80.86,81.0
2015-08-26,83.68,85.59,81.08,85.41
2015-08-27,86.28,88.3,85.92,87.85
2015-08-28,87.27,88.05,86.4,87.42
2015-08-31,86.85,87.13,85.94,86.55
2015-09-01,84.34,87.13,84.2,86.04
2015-09-02,86.98,88.06,85.92,87.83
2015-09-03,88.35,89.24,87.93,88.26
