Date,Open,High,Low,Close
1999-12-31,2.890625,2.9375,2.770833,2.916667
2000-01-03,2.916667,2.932292,2.802083,2.820313
2000-01-04,2.78125,2.791667,2.552083,2.59375
2000-01-05,2.546875,2.661458,2.541667,2.619792
2000-01-06,2.6223959999999997,2.645833,2.5625,2.5625
2000-01-07,2.5625,2.572917,2.447917,2.541667
2000-01-10,2.520833,2.666667,2.395833,2.546875
2000-01-11,2.552083,2.567054,2.427083,2.432292
2000-01-12,2.432292,2.458333,2.291667,2.364583
2000-01-13,2.380208,2.572917,2.369792,2.484375
2000-01-14,2.473958,2.703125,2.473958,2.651042
2000-01-18,2.619792,2.682292,2.515625,2.6536459999999997
2000-01-19,2.5286459999999997,2.6875,2.4713540000000003,2.625
2000-01-20,2.625,2.822917,2.59375,2.802083
2000-01-21,2.8411459999999997,2.854167,2.645833,2.703125
2000-01-24,2.75,2.9375,2.75,2.84375
2000-01-25,2.8307290000000003,2.936846,2.703125,2.802083
2000-01-26,2.864583,3.395833,2.838542,3.354167
2000-01-27,3.317708,3.333333,2.989583,3.145833
2000-01-28,2.791667,3.171875,2.729167,3.052083
2000-01-31,3.0,3.0963540000000003,2.864583,2.90625
2000-02-01,2.958333,3.026042,2.833333,2.984375
2000-02-02,2.958333,3.125,2.958333,3.125
2000-02-03,3.1380209999999997,3.25,3.125,3.223958
2000-02-04,3.21875,3.796875,3.21875,3.796875
2000-02-07,3.5807290000000003,4.1770830000000005,3.572917,3.9869790000000003
2000-02-08,4.0625,4.3489580000000005,4.0052080000000005,4.15625
2000-02-09,4.101563,4.5833330000000005,4.0208330000000005,4.4791669999999995
2000-02-10,4.4375,4.6666669999999995,4.2916669999999995,4.2916669999999995
2000-02-11,4.5,5.0208330000000005,4.4791669999999995,4.9322919999999995
2000-02-14,4.9166669999999995,4.9270830000000005,4.8229169999999995,4.828125
2000-02-15,4.828125,4.84375,4.71875,4.7395830000000005
2000-02-16,4.7447919999999995,5.9166669999999995,4.7395830000000005,5.5833330000000005
2000-02-17,5.8125,6.1458330000000005,5.6875,5.9583330000000005
2000-02-18,6.039063,6.190104,5.4166669999999995,5.7083330000000005
2000-02-22,5.669271,5.7916669999999995,5.0416669999999995,5.625
2000-02-23,5.6614580000000005,5.9791669999999995,5.6458330000000005,5.8645830000000005
2000-02-24,5.828125,6.0833330000000005,5.6458330000000005,5.828125
2000-02-25,5.8125,6.3645830000000005,5.8125,5.924479
2000-02-28,5.9895830000000005,6.6666669999999995,5.9895830000000005,6.625
2000-02-29,6.7083330000000005,7.1145830000000005,6.4583330000000005,6.8958330000000005
2000-03-01,6.8958330000000005,7.1041669999999995,6.8333330000000005,6.90625
2000-03-02,7.1145830000000005,7.3333330000000005,6.9375,7.0833330000000005
2000-03-03,7.25,7.5104169999999995,7.25,7.5
2000-03-06,7.2708330000000005,7.7916669999999995,7.2083330000000005,7.669271000000001
2000-03-07,7.6770830000000005,7.7421880000000005,7.390625,7.4010419999999995
2000-03-08,7.4166669999999995,7.419271000000001,6.7708330000000005,7.1041669999999995
2000-03-09,7.0625,7.3854169999999995,6.8958330000000005,7.3359380000000005
2000-03-10,7.3125,7.450521000000001,6.9583330000000005,7.0208330000000005
2000-03-13,6.955728999999999,7.0833330000000005,6.65625,6.7916669999999995
2000-03-14,7.125,7.21875,4.5625,5.4895830000000005
2000-03-15,5.4166669999999995,5.872396,5.0208330000000005,5.1822919999999995
2000-03-16,5.5,5.5416669999999995,4.71875,5.0208330000000005
2000-03-17,5.0104169999999995,5.4739580000000005,5.0,5.330729
2000-03-20,5.5833330000000005,5.5833330000000005,4.6048160000000005,4.609375
2000-03-21,4.234375,4.9166669999999995,3.6223959999999997,4.908854
2000-03-22,5.0,5.684896,4.9166669999999995,5.4583330000000005
2000-03-23,5.6458330000000005,5.65625,5.0319,5.2083330000000005
2000-03-24,5.4166669999999995,5.449867,4.9791669999999995,5.1302080000000005
2000-03-27,5.2135419999999995,5.367188,5.210938,5.296875
2000-03-28,5.2708330000000005,5.3229169999999995,4.34375,4.34375
2000-03-29,4.5416669999999995,4.5833330000000005,3.947917,3.963542
2000-03-30,3.854167,4.2291669999999995,3.46875,3.6328129999999996
2000-03-31,3.791667,4.3958330000000005,3.791667,4.148438
2000-04-03,4.5260419999999995,4.5260419999999995,3.927083,3.958333
2000-04-04,4.1666669999999995,4.1666669999999995,2.895833,3.244792
2000-04-05,3.166667,3.760417,3.130208,3.5807290000000003
2000-04-06,3.8125,4.1666669999999995,3.677083,4.132813
2000-04-07,4.4635419999999995,4.5364580000000005,4.0833330000000005,4.2916669999999995
2000-04-10,4.3125,4.578125,4.1145830000000005,4.1354169999999995
2000-04-11,4.335938,4.5,4.0,4.2135419999999995
2000-04-12,4.1666669999999995,4.3333330000000005,3.75,4.15625
2000-04-13,4.1614580000000005,4.4583330000000005,4.0,4.421875
2000-04-14,4.3177080000000005,4.325521,3.541667,3.755208
2000-04-17,3.5,3.65625,3.125,3.484375
2000-04-18,3.515625,4.234375,3.515625,4.203125
2000-04-19,4.65625,5.25,4.25,4.6875
2000-04-20,4.84375,4.96875,4.4375,4.5
2000-04-24,4.21875,4.375,3.75,4.0
2000-04-25,4.125,4.765625,3.875,4.6875
2000-04-26,5.171875,5.375,5.09375,5.171875
2000-04-27,4.71875,5.921875,4.5,5.859375
2000-04-28,6.03125,6.109375,5.4375,5.882813
2000-05-01,6.117188,6.125,5.625,5.921875
2000-05-02,5.8125,6.1875,5.734375,5.945313
2000-05-03,5.867188,6.0,5.5,6.0
2000-05-04,6.007813,6.125,5.640625,6.0
2000-05-05,5.414063,6.34375,5.414063,6.34375
2000-05-08,6.1875,6.4375,5.90625,6.1875
2000-05-09,6.21875,6.226563,5.875,6.03125
2000-05-10,5.75,5.9375,5.6875,5.78125
2000-05-11,6.0,6.03125,5.75,5.75
2000-05-12,5.890625,6.0,5.796875,5.914063
2000-05-15,5.898438,5.90625,5.625,5.796875
2000-05-16,5.734375,6.0,5.53125,5.78125
2000-05-17,5.726563,5.75,5.53125,5.632813
2000-05-18,5.59375,5.640625,4.96875,5.195313
2000-05-19,4.90625,5.1875,4.835938,4.859375
2000-05-22,5.0,5.046875,4.203125,4.820313
2000-05-23,4.828125,4.84375,4.53125,4.601563
2000-05-24,4.5,4.507813,3.875,4.445313
